,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:08:00,0.8888888888888888,8.022222222222222,0.6666666666666666,-5.066666666666666,0.2,30.8,10.555555555555555,0.5111111111111111,2.511111111111111,6.822222222222222,-4.466666666666667,22.57777777777778
2020-09-23 18:09:00,0.8,8.044444444444444,0.5777777777777777,-4.844444444444444,0.022222222222222223,31.0,10.4,0.5111111111111111,2.6444444444444444,7.022222222222222,-4.444444444444445,22.511111111111113
2020-09-23 18:10:00,0.7555555555555555,8.044444444444444,0.5111111111111111,-4.666666666666667,-0.15555555555555556,31.155555555555555,10.222222222222221,0.4888888888888889,2.7555555555555555,7.266666666666667,-4.4,22.42222222222222
2020-09-23 18:11:00,0.7111111111111111,8.022222222222222,0.4444444444444444,-4.444444444444445,-0.3333333333333333,31.266666666666666,10.044444444444444,0.5111111111111111,2.911111111111111,7.511111111111111,-4.4,22.333333333333332
2020-09-23 18:12:00,0.6666666666666666,8.0,0.37777777777777777,-4.222222222222222,-0.5111111111111111,31.4,9.866666666666667,0.5777777777777777,3.088888888888889,7.777777777777778,-4.377777777777778,22.22222222222222
2020-09-23 18:13:00,0.5777777777777777,7.955555555555556,0.3111111111111111,-4.0,-0.7111111111111111,31.511111111111113,9.666666666666666,0.6888888888888889,3.2666666666666666,8.066666666666666,-4.377777777777778,22.133333333333333
2020-09-23 18:14:00,0.4888888888888889,7.888888888888889,0.24444444444444444,-3.8,-0.8666666666666667,31.622222222222224,9.444444444444445,0.8444444444444444,3.466666666666667,8.333333333333334,-4.377777777777778,22.08888888888889
2020-09-23 18:15:00,0.4,7.822222222222222,0.15555555555555556,-3.6222222222222222,-1.0666666666666667,31.733333333333334,9.2,1.0,3.7111111111111112,8.622222222222222,-4.377777777777778,22.08888888888889
2020-09-23 18:16:00,0.3111111111111111,7.8,0.08888888888888889,-3.4444444444444446,-1.2666666666666666,31.8,8.933333333333334,1.1555555555555554,3.9555555555555557,8.955555555555556,-4.355555555555555,22.066666666666666
2020-09-23 18:17:00,0.2222222222222222,7.7555555555555555,0.0,-3.2888888888888888,-1.4444444444444444,31.91111111111111,8.688888888888888,1.2666666666666666,4.2,9.244444444444444,-4.333333333333333,22.044444444444444
2020-09-23 18:18:00,0.15555555555555556,7.733333333333333,-0.08888888888888889,-3.1555555555555554,-1.5777777777777777,32.022222222222226,8.422222222222222,1.4,4.444444444444445,9.511111111111111,-4.311111111111111,22.0
2020-09-23 18:19:00,0.1111111111111111,7.733333333333333,-0.15555555555555556,-3.022222222222222,-1.7333333333333334,32.111111111111114,8.177777777777777,1.5333333333333334,4.688888888888889,9.755555555555556,-4.288888888888889,21.955555555555556
2020-09-23 18:20:00,0.06666666666666667,7.733333333333333,-0.2,-2.888888888888889,-1.8888888888888888,32.2,7.933333333333334,1.6444444444444444,4.911111111111111,10.044444444444444,-4.2444444444444445,21.866666666666667
2020-09-23 18:21:00,0.06666666666666667,7.7555555555555555,-0.2222222222222222,-2.7555555555555555,-2.066666666666667,32.28888888888889,7.644444444444445,1.7777777777777777,5.111111111111111,10.355555555555556,-4.155555555555556,21.8
2020-09-23 18:22:00,0.044444444444444446,7.777777777777778,-0.26666666666666666,-2.6444444444444444,-2.2444444444444445,32.37777777777778,7.377777777777778,1.9111111111111112,5.311111111111111,10.644444444444444,-4.044444444444444,21.77777777777778
2020-09-23 18:23:00,0.0,7.777777777777778,-0.3111111111111111,-2.488888888888889,-2.4444444444444446,32.51111111111111,7.111111111111111,2.0,5.511111111111111,10.911111111111111,-3.977777777777778,21.755555555555556
2020-09-23 18:24:00,-0.06666666666666667,7.777777777777778,-0.3333333333333333,-2.3555555555555556,-2.6444444444444444,32.666666666666664,6.844444444444444,2.1333333333333333,5.688888888888889,11.177777777777777,-3.8666666666666667,21.733333333333334
2020-09-23 18:25:00,-0.1111111111111111,7.7555555555555555,-0.35555555555555557,-2.2666666666666666,-2.8444444444444446,32.84444444444444,6.5777777777777775,2.2444444444444445,5.822222222222222,11.422222222222222,-3.7555555555555555,21.733333333333334
2020-09-23 18:26:00,-0.2,7.7555555555555555,-0.4,-2.1333333333333333,-3.022222222222222,33.0,6.311111111111111,2.3555555555555556,5.933333333333334,11.666666666666666,-3.6,21.77777777777778
2020-09-23 18:27:00,-0.26666666666666666,7.7555555555555555,-0.4222222222222222,-2.0,-3.2,33.111111111111114,6.044444444444444,2.488888888888889,6.066666666666666,11.88888888888889,-3.422222222222222,21.844444444444445
2020-09-23 18:28:00,-0.28888888888888886,7.7555555555555555,-0.4,-1.9111111111111112,-3.3333333333333335,33.2,5.8,2.6222222222222222,6.177777777777778,12.066666666666666,-3.2222222222222223,21.91111111111111
2020-09-23 18:29:00,-0.3333333333333333,7.7555555555555555,-0.37777777777777777,-1.8222222222222222,-3.4444444444444446,33.31111111111111,5.5777777777777775,2.7111111111111112,6.288888888888889,12.244444444444444,-3.022222222222222,21.955555555555556
2020-09-23 18:30:00,-0.37777777777777777,7.711111111111111,-0.3333333333333333,-1.7333333333333334,-3.5555555555555554,33.44444444444444,5.355555555555555,2.8,6.4222222222222225,12.4,-2.8,22.0
2020-09-23 18:31:00,-0.4222222222222222,7.711111111111111,-0.28888888888888886,-1.6444444444444444,-3.7111111111111112,33.577777777777776,5.155555555555556,2.911111111111111,6.6,12.555555555555555,-2.6,22.066666666666666
2020-09-23 18:32:00,-0.4666666666666667,7.688888888888889,-0.2222222222222222,-1.5777777777777777,-3.8444444444444446,33.71111111111111,5.0,2.977777777777778,6.7555555555555555,12.688888888888888,-2.422222222222222,22.08888888888889
2020-09-23 18:33:00,-0.5333333333333333,7.644444444444445,-0.15555555555555556,-1.4666666666666666,-3.977777777777778,33.888888888888886,4.844444444444444,3.0444444444444443,6.933333333333334,12.844444444444445,-2.2666666666666666,22.11111111111111
2020-09-23 18:34:00,-0.5555555555555556,7.644444444444445,-0.1111111111111111,-1.3777777777777778,-4.066666666666666,34.06666666666667,4.711111111111111,3.088888888888889,7.088888888888889,13.0,-2.111111111111111,22.11111111111111
2020-09-23 18:35:00,-0.6222222222222222,7.666666666666667,-0.1111111111111111,-1.3333333333333333,-4.155555555555556,34.266666666666666,4.622222222222222,3.088888888888889,7.266666666666667,13.133333333333333,-1.9777777777777779,22.133333333333333
2020-09-23 18:36:00,-0.7111111111111111,7.666666666666667,-0.1111111111111111,-1.2666666666666666,-4.222222222222222,34.422222222222224,4.533333333333333,3.066666666666667,7.444444444444445,13.244444444444444,-1.8888888888888888,22.133333333333333
2020-09-23 18:37:00,-0.8,7.666666666666667,-0.08888888888888889,-1.1777777777777778,-4.288888888888889,34.6,4.444444444444445,3.0444444444444443,7.6,13.333333333333334,-1.7777777777777777,22.155555555555555
2020-09-23 18:38:00,-0.9111111111111111,7.666666666666667,-0.08888888888888889,-1.0666666666666667,-4.355555555555555,34.75555555555555,4.311111111111111,3.022222222222222,7.7555555555555555,13.466666666666667,-1.6666666666666667,22.2
2020-09-23 18:39:00,-1.0444444444444445,7.622222222222222,-0.1111111111111111,-0.9555555555555556,-4.444444444444445,34.91111111111111,4.177777777777778,2.9555555555555557,7.888888888888889,13.555555555555555,-1.5555555555555556,22.244444444444444
2020-09-23 18:40:00,-1.1555555555555554,7.555555555555555,-0.17777777777777778,-0.8888888888888888,-4.533333333333333,35.06666666666667,4.066666666666666,2.888888888888889,8.0,13.644444444444444,-1.4222222222222223,22.244444444444444
2020-09-23 18:41:00,-1.288888888888889,7.488888888888889,-0.26666666666666666,-0.8,-4.6,35.22222222222222,3.977777777777778,2.8222222222222224,8.11111111111111,13.777777777777779,-1.3111111111111111,22.288888888888888
2020-09-23 18:42:00,-1.4222222222222223,7.444444444444445,-0.35555555555555557,-0.7555555555555555,-4.711111111111111,35.355555555555554,3.8444444444444446,2.7777777777777777,8.222222222222221,13.933333333333334,-1.2222222222222223,22.333333333333332
2020-09-23 18:43:00,-1.5777777777777777,7.4,-0.4222222222222222,-0.7111111111111111,-4.8,35.48888888888889,3.7333333333333334,2.7333333333333334,8.311111111111112,14.11111111111111,-1.1333333333333333,22.377777777777776
2020-09-23 18:44:00,-1.6888888888888889,7.355555555555555,-0.5333333333333333,-0.6666666666666666,-4.866666666666666,35.62222222222222,3.6,2.688888888888889,8.355555555555556,14.28888888888889,-1.0444444444444445,22.444444444444443
2020-09-23 18:45:00,-1.8,7.333333333333333,-0.6666666666666666,-0.6,-4.933333333333334,35.71111111111111,3.466666666666667,2.6222222222222222,8.355555555555556,14.444444444444445,-0.9111111111111111,22.511111111111113
2020-09-23 18:46:00,-1.9111111111111112,7.311111111111111,-0.7777777777777778,-0.5777777777777777,-4.977777777777778,35.8,3.3333333333333335,2.6,8.355555555555556,14.6,-0.7333333333333333,22.555555555555557
2020-09-23 18:47:00,-2.022222222222222,7.333333333333333,-0.8888888888888888,-0.5777777777777777,-4.977777777777778,35.888888888888886,3.2,2.6222222222222222,8.333333333333334,14.733333333333333,-0.5333333333333333,22.6
2020-09-23 18:48:00,-2.1333333333333333,7.377777777777778,-1.0,-0.5777777777777777,-4.977777777777778,35.955555555555556,3.0444444444444443,2.6444444444444444,8.266666666666667,14.866666666666667,-0.3333333333333333,22.622222222222224
2020-09-23 18:49:00,-2.2666666666666666,7.466666666666667,-1.0888888888888888,-0.5555555555555556,-4.955555555555556,36.0,2.888888888888889,2.6666666666666665,8.2,15.0,-0.13333333333333333,22.644444444444446
2020-09-23 18:50:00,-2.3555555555555556,7.533333333333333,-1.1333333333333333,-0.5111111111111111,-4.933333333333334,36.022222222222226,2.7555555555555555,2.6444444444444444,8.155555555555555,15.11111111111111,0.06666666666666667,22.711111111111112
2020-09-23 18:51:00,-2.422222222222222,7.5777777777777775,-1.2,-0.4444444444444444,-4.888888888888889,36.044444444444444,2.6444444444444444,2.6444444444444444,8.133333333333333,15.2,0.26666666666666666,22.822222222222223
2020-09-23 18:52:00,-2.488888888888889,7.644444444444445,-1.2222222222222223,-0.4,-4.822222222222222,36.044444444444444,2.5555555555555554,2.6,8.11111111111111,15.266666666666667,0.4888888888888889,22.933333333333334
2020-09-23 18:53:00,-2.5555555555555554,7.688888888888889,-1.2444444444444445,-0.37777777777777777,-4.7555555555555555,36.044444444444444,2.4444444444444446,2.5555555555555554,8.088888888888889,15.311111111111112,0.7111111111111111,23.022222222222222
2020-09-23 18:54:00,-2.6,7.7555555555555555,-1.3111111111111111,-0.35555555555555557,-4.666666666666667,36.044444444444444,2.3333333333333335,2.5555555555555554,8.088888888888889,15.355555555555556,0.9333333333333333,23.08888888888889
2020-09-23 18:55:00,-2.688888888888889,7.8,-1.3777777777777778,-0.3111111111111111,-4.6,36.08888888888889,2.2222222222222223,2.577777777777778,8.066666666666666,15.355555555555556,1.1555555555555554,23.133333333333333
2020-09-23 18:56:00,-2.7777777777777777,7.822222222222222,-1.4666666666666666,-0.3111111111111111,-4.488888888888889,36.13333333333333,2.111111111111111,2.5555555555555554,8.044444444444444,15.333333333333334,1.4222222222222223,23.155555555555555
2020-09-23 18:57:00,-2.888888888888889,7.844444444444444,-1.5555555555555556,-0.3111111111111111,-4.4,36.13333333333333,2.0,2.488888888888889,7.977777777777778,15.28888888888889,1.6444444444444444,23.2
2020-09-23 18:58:00,-2.977777777777778,7.844444444444444,-1.6444444444444444,-0.3111111111111111,-4.288888888888889,36.13333333333333,1.9333333333333333,2.4,7.888888888888889,15.2,1.8888888888888888,23.2
2020-09-23 18:59:00,-3.0444444444444443,7.888888888888889,-1.7333333333333334,-0.28888888888888886,-4.222222222222222,36.13333333333333,1.8888888888888888,2.311111111111111,7.8,15.155555555555555,2.111111111111111,23.177777777777777
2020-09-23 19:00:00,-3.1555555555555554,7.933333333333334,-1.8222222222222222,-0.24444444444444444,-4.133333333333334,36.13333333333333,1.8444444444444446,2.2,7.688888888888889,15.088888888888889,2.3555555555555556,23.11111111111111
2020-09-23 19:01:00,-3.2222222222222223,7.977777777777778,-1.8888888888888888,-0.2,-4.066666666666666,36.15555555555556,1.8222222222222222,2.0444444444444443,7.533333333333333,15.0,2.6222222222222222,23.022222222222222
2020-09-23 19:02:00,-3.2888888888888888,8.022222222222222,-1.9777777777777779,-0.13333333333333333,-4.022222222222222,36.13333333333333,1.8,1.8888888888888888,7.377777777777778,14.911111111111111,2.888888888888889,22.955555555555556
2020-09-23 19:03:00,-3.3777777777777778,8.044444444444444,-2.088888888888889,-0.044444444444444446,-4.0,36.13333333333333,1.7777777777777777,1.7333333333333334,7.266666666666667,14.844444444444445,3.2,22.88888888888889
2020-09-23 19:04:00,-3.488888888888889,8.044444444444444,-2.1777777777777776,0.08888888888888889,-3.977777777777778,36.15555555555556,1.7777777777777777,1.5555555555555556,7.177777777777778,14.777777777777779,3.488888888888889,22.822222222222223
2020-09-23 19:05:00,-3.6,8.044444444444444,-2.2444444444444445,0.24444444444444444,-3.9555555555555557,36.17777777777778,1.7777777777777777,1.3555555555555556,7.088888888888889,14.71111111111111,3.7777777777777777,22.77777777777778
2020-09-23 19:06:00,-3.7555555555555555,8.0,-2.2888888888888888,0.37777777777777777,-3.9555555555555557,36.17777777777778,1.8222222222222222,1.1333333333333333,7.044444444444444,14.6,4.022222222222222,22.755555555555556
2020-09-23 19:07:00,-3.888888888888889,7.955555555555556,-2.3333333333333335,0.5333333333333333,-3.911111111111111,36.17777777777778,1.8222222222222222,0.9111111111111111,6.977777777777778,14.488888888888889,4.222222222222222,22.711111111111112
2020-09-23 19:08:00,-4.0,7.933333333333334,-2.3555555555555556,0.6666666666666666,-3.8444444444444446,36.15555555555556,1.8222222222222222,0.6888888888888889,6.888888888888889,14.4,4.466666666666667,22.68888888888889
2020-09-23 19:09:00,-4.111111111111111,7.911111111111111,-2.4,0.8,-3.7555555555555555,36.111111111111114,1.7777777777777777,0.4666666666666667,6.844444444444444,14.28888888888889,4.666666666666667,22.68888888888889
2020-09-23 19:10:00,-4.2,7.888888888888889,-2.4444444444444446,0.9777777777777777,-3.6444444444444444,36.044444444444444,1.7777777777777777,0.26666666666666666,6.8,14.2,4.822222222222222,22.68888888888889
2020-09-23 19:11:00,-4.288888888888889,7.844444444444444,-2.466666666666667,1.1555555555555554,-3.5555555555555554,35.977777777777774,1.7555555555555555,0.1111111111111111,6.7555555555555555,14.066666666666666,4.977777777777778,22.666666666666668
2020-09-23 19:12:00,-4.377777777777778,7.7555555555555555,-2.488888888888889,1.3111111111111111,-3.4444444444444446,35.955555555555556,1.6888888888888889,-0.022222222222222223,6.688888888888889,13.933333333333334,5.133333333333334,22.666666666666668
2020-09-23 19:13:00,-4.466666666666667,7.688888888888889,-2.533333333333333,1.488888888888889,-3.3555555555555556,35.93333333333333,1.6222222222222222,-0.1111111111111111,6.622222222222222,13.822222222222223,5.2444444444444445,22.666666666666668
2020-09-23 19:14:00,-4.511111111111111,7.6,-2.577777777777778,1.6666666666666667,-3.2888888888888888,35.91111111111111,1.5555555555555556,-0.15555555555555556,6.555555555555555,13.71111111111111,5.333333333333333,22.68888888888889
2020-09-23 19:15:00,-4.511111111111111,7.555555555555555,-2.6,1.8666666666666667,-3.2222222222222223,35.84444444444444,1.4666666666666666,-0.2,6.466666666666667,13.6,5.444444444444445,22.68888888888889
2020-09-23 19:16:00,-4.511111111111111,7.511111111111111,-2.6444444444444444,2.0444444444444443,-3.1333333333333333,35.8,1.3777777777777778,-0.24444444444444444,6.333333333333333,13.466666666666667,5.555555555555555,22.644444444444446
2020-09-23 19:17:00,-4.488888888888889,7.444444444444445,-2.688888888888889,2.2666666666666666,-3.022222222222222,35.71111111111111,1.2444444444444445,-0.24444444444444444,6.222222222222222,13.333333333333334,5.711111111111111,22.6
2020-09-23 19:18:00,-4.4222222222222225,7.377777777777778,-2.7333333333333334,2.4444444444444446,-2.911111111111111,35.577777777777776,1.1333333333333333,-0.2222222222222222,6.066666666666666,13.2,5.911111111111111,22.6
2020-09-23 19:19:00,-4.4,7.266666666666667,-2.7777777777777777,2.6666666666666665,-2.8444444444444446,35.46666666666667,1.0,-0.17777777777777778,5.911111111111111,13.11111111111111,6.133333333333334,22.6
2020-09-23 19:20:00,-4.355555555555555,7.177777777777778,-2.8222222222222224,2.888888888888889,-2.8222222222222224,35.355555555555554,0.8444444444444444,-0.1111111111111111,5.7555555555555555,13.066666666666666,6.377777777777778,22.57777777777778
2020-09-23 19:21:00,-4.288888888888889,7.066666666666666,-2.8666666666666667,3.066666666666667,-2.7777777777777777,35.266666666666666,0.6888888888888889,-0.06666666666666667,5.6,13.0,6.622222222222222,22.555555555555557
2020-09-23 19:22:00,-4.177777777777778,6.977777777777778,-2.933333333333333,3.2,-2.7111111111111112,35.13333333333333,0.5333333333333333,-0.044444444444444446,5.4222222222222225,12.955555555555556,6.844444444444444,22.511111111111113
2020-09-23 19:23:00,-4.088888888888889,6.888888888888889,-3.0,3.3333333333333335,-2.688888888888889,34.977777777777774,0.4,-0.06666666666666667,5.266666666666667,12.88888888888889,7.044444444444444,22.488888888888887
2020-09-23 19:24:00,-3.9555555555555557,6.844444444444444,-3.022222222222222,3.4444444444444446,-2.6444444444444444,34.82222222222222,0.28888888888888886,-0.06666666666666667,5.111111111111111,12.844444444444445,7.222222222222222,22.466666666666665
2020-09-23 19:25:00,-3.8666666666666667,6.844444444444444,-3.0,3.6,-2.6,34.666666666666664,0.2,-0.08888888888888889,4.977777777777778,12.822222222222223,7.4,22.444444444444443
2020-09-23 19:26:00,-3.8,6.844444444444444,-2.933333333333333,3.7777777777777777,-2.6,34.48888888888889,0.06666666666666667,-0.13333333333333333,4.844444444444444,12.8,7.5777777777777775,22.4
2020-09-23 19:27:00,-3.7333333333333334,6.822222222222222,-2.888888888888889,3.9555555555555557,-2.5555555555555554,34.333333333333336,-0.06666666666666667,-0.17777777777777778,4.7555555555555555,12.8,7.777777777777778,22.377777777777776
2020-09-23 19:28:00,-3.6666666666666665,6.777777777777778,-2.8666666666666667,4.133333333333334,-2.533333333333333,34.13333333333333,-0.2222222222222222,-0.17777777777777778,4.666666666666667,12.755555555555556,8.022222222222222,22.333333333333332
2020-09-23 19:29:00,-3.6,6.777777777777778,-2.8,4.333333333333333,-2.533333333333333,33.93333333333333,-0.37777777777777777,-0.13333333333333333,4.6,12.71111111111111,8.266666666666667,22.266666666666666
2020-09-23 19:30:00,-3.511111111111111,6.7555555555555555,-2.7111111111111112,4.533333333333333,-2.533333333333333,33.75555555555555,-0.5111111111111111,-0.1111111111111111,4.555555555555555,12.688888888888888,8.488888888888889,22.177777777777777
2020-09-23 19:31:00,-3.422222222222222,6.711111111111111,-2.6222222222222222,4.733333333333333,-2.533333333333333,33.6,-0.6666666666666666,-0.13333333333333333,4.466666666666667,12.644444444444444,8.666666666666666,22.066666666666666
2020-09-23 19:32:00,-3.3555555555555556,6.622222222222222,-2.488888888888889,4.933333333333334,-2.533333333333333,33.422222222222224,-0.8,-0.15555555555555556,4.377777777777778,12.622222222222222,8.8,21.933333333333334
2020-09-23 19:33:00,-3.311111111111111,6.533333333333333,-2.3777777777777778,5.133333333333334,-2.511111111111111,33.22222222222222,-0.8888888888888888,-0.17777777777777778,4.288888888888889,12.577777777777778,8.955555555555556,21.822222222222223
2020-09-23 19:34:00,-3.2666666666666666,6.4222222222222225,-2.311111111111111,5.311111111111111,-2.511111111111111,33.044444444444444,-0.9555555555555556,-0.17777777777777778,4.177777777777778,12.533333333333333,9.088888888888889,21.733333333333334
2020-09-23 19:35:00,-3.2222222222222223,6.355555555555555,-2.2888888888888888,5.466666666666667,-2.533333333333333,32.84444444444444,-1.0222222222222221,-0.17777777777777778,4.044444444444444,12.511111111111111,9.2,21.6
2020-09-23 19:36:00,-3.1555555555555554,6.311111111111111,-2.2666666666666666,5.622222222222222,-2.5555555555555554,32.62222222222222,-1.0888888888888888,-0.15555555555555556,3.888888888888889,12.511111111111111,9.28888888888889,21.466666666666665
2020-09-23 19:37:00,-3.111111111111111,6.266666666666667,-2.2444444444444445,5.777777777777778,-2.577777777777778,32.44444444444444,-1.1333333333333333,-0.08888888888888889,3.7111111111111112,12.488888888888889,9.355555555555556,21.31111111111111
2020-09-23 19:38:00,-3.066666666666667,6.2444444444444445,-2.2222222222222223,5.955555555555556,-2.6,32.22222222222222,-1.1333333333333333,-0.022222222222222223,3.577777777777778,12.488888888888889,9.444444444444445,21.177777777777777
2020-09-23 19:39:00,-3.0,6.2,-2.1777777777777776,6.133333333333334,-2.6,32.044444444444444,-1.1333333333333333,0.022222222222222223,3.4,12.466666666666667,9.533333333333333,21.066666666666666
2020-09-23 19:40:00,-2.933333333333333,6.155555555555556,-2.1555555555555554,6.311111111111111,-2.6,31.866666666666667,-1.0888888888888888,0.044444444444444446,3.2666666666666666,12.466666666666667,9.577777777777778,21.0
2020-09-23 19:41:00,-2.8222222222222224,6.155555555555556,-2.1333333333333333,6.488888888888889,-2.6222222222222222,31.711111111111112,-1.0222222222222221,0.06666666666666667,3.111111111111111,12.466666666666667,9.622222222222222,20.977777777777778
2020-09-23 19:42:00,-2.7333333333333334,6.111111111111111,-2.088888888888889,6.666666666666667,-2.6,31.6,-0.9777777777777777,0.13333333333333333,2.9555555555555557,12.488888888888889,9.71111111111111,20.955555555555556
2020-09-23 19:43:00,-2.6444444444444444,6.088888888888889,-2.066666666666667,6.822222222222222,-2.6222222222222222,31.511111111111113,-0.9777777777777777,0.2,2.7777777777777777,12.533333333333333,9.777777777777779,20.977777777777778
2020-09-23 19:44:00,-2.5555555555555554,6.022222222222222,-2.0,6.977777777777778,-2.6,31.42222222222222,-0.9777777777777777,0.24444444444444444,2.6222222222222222,12.577777777777778,9.844444444444445,21.022222222222222
2020-09-23 19:45:00,-2.422222222222222,5.955555555555556,-1.9111111111111112,7.111111111111111,-2.577777777777778,31.31111111111111,-0.9555555555555556,0.3111111111111111,2.488888888888889,12.666666666666666,9.88888888888889,21.11111111111111
2020-09-23 19:46:00,-2.3333333333333335,5.888888888888889,-1.8222222222222222,7.2444444444444445,-2.5555555555555554,31.2,-0.9333333333333333,0.4,2.3555555555555556,12.755555555555556,9.88888888888889,21.22222222222222
2020-09-23 19:47:00,-2.2666666666666666,5.866666666666666,-1.7333333333333334,7.4,-2.511111111111111,31.08888888888889,-0.8888888888888888,0.5111111111111111,2.2444444444444445,12.88888888888889,9.88888888888889,21.355555555555554
2020-09-23 19:48:00,-2.1555555555555554,5.866666666666666,-1.6,7.533333333333333,-2.4444444444444446,30.955555555555556,-0.8222222222222222,0.5777777777777777,2.088888888888889,13.0,9.88888888888889,21.533333333333335
2020-09-23 19:49:00,-2.066666666666667,5.866666666666666,-1.511111111111111,7.622222222222222,-2.4,30.844444444444445,-0.7777777777777778,0.6666666666666666,1.9333333333333333,13.088888888888889,9.88888888888889,21.68888888888889
2020-09-23 19:50:00,-2.0,5.866666666666666,-1.4222222222222223,7.688888888888889,-2.3777777777777778,30.733333333333334,-0.7333333333333333,0.7777777777777778,1.8222222222222222,13.155555555555555,9.911111111111111,21.866666666666667
2020-09-23 19:51:00,-1.9333333333333333,5.866666666666666,-1.3555555555555556,7.7555555555555555,-2.311111111111111,30.644444444444446,-0.6888888888888889,0.8888888888888888,1.6888888888888889,13.266666666666667,9.933333333333334,22.044444444444444
2020-09-23 19:52:00,-1.8888888888888888,5.866666666666666,-1.2444444444444445,7.822222222222222,-2.2444444444444445,30.6,-0.6444444444444445,1.0222222222222221,1.5555555555555556,13.422222222222222,9.977777777777778,22.2
2020-09-23 19:53:00,-1.8666666666666667,5.822222222222222,-1.1555555555555554,7.911111111111111,-2.2222222222222223,30.555555555555557,-0.6,1.2,1.4222222222222223,13.6,9.977777777777778,22.377777777777776
2020-09-23 19:54:00,-1.8222222222222222,5.733333333333333,-1.0666666666666667,8.044444444444444,-2.1777777777777776,30.555555555555557,-0.5333333333333333,1.3333333333333333,1.288888888888889,13.777777777777779,10.0,22.533333333333335
2020-09-23 19:55:00,-1.8,5.688888888888889,-1.0,8.133333333333333,-2.1555555555555554,30.533333333333335,-0.4888888888888889,1.4222222222222223,1.1555555555555554,13.955555555555556,10.044444444444444,22.666666666666668
2020-09-23 19:56:00,-1.7777777777777777,5.688888888888889,-0.9111111111111111,8.2,-2.1555555555555554,30.488888888888887,-0.4444444444444444,1.511111111111111,1.0222222222222221,14.177777777777777,10.066666666666666,22.8
2020-09-23 19:57:00,-1.8,5.711111111111111,-0.8222222222222222,8.28888888888889,-2.1777777777777776,30.42222222222222,-0.37777777777777777,1.5777777777777777,0.9111111111111111,14.422222222222222,10.066666666666666,22.91111111111111
2020-09-23 19:58:00,-1.8666666666666667,5.733333333333333,-0.7111111111111111,8.4,-2.1777777777777776,30.355555555555554,-0.3333333333333333,1.6222222222222222,0.8,14.644444444444444,10.066666666666666,23.066666666666666
2020-09-23 19:59:00,-1.9333333333333333,5.777777777777778,-0.6222222222222222,8.466666666666667,-2.2,30.31111111111111,-0.3111111111111111,1.6444444444444444,0.6444444444444445,14.88888888888889,10.044444444444444,23.2
2020-09-23 20:00:00,-2.022222222222222,5.8,-0.5777777777777777,8.488888888888889,-2.2222222222222223,30.31111111111111,-0.28888888888888886,1.6444444444444444,0.5333333333333333,15.133333333333333,10.0,23.377777777777776
2020-09-23 20:01:00,-2.088888888888889,5.8,-0.5555555555555556,8.511111111111111,-2.2666666666666666,30.266666666666666,-0.26666666666666666,1.6222222222222222,0.4666666666666667,15.377777777777778,9.955555555555556,23.555555555555557
2020-09-23 20:02:00,-2.2,5.822222222222222,-0.5777777777777777,8.511111111111111,-2.311111111111111,30.22222222222222,-0.24444444444444444,1.6,0.37777777777777777,15.6,9.911111111111111,23.755555555555556
2020-09-23 20:03:00,-2.311111111111111,5.844444444444444,-0.5777777777777777,8.511111111111111,-2.3333333333333335,30.177777777777777,-0.2222222222222222,1.5777777777777777,0.3333333333333333,15.822222222222223,9.844444444444445,23.933333333333334
2020-09-23 20:04:00,-2.3777777777777778,5.888888888888889,-0.6,8.511111111111111,-2.311111111111111,30.11111111111111,-0.17777777777777778,1.511111111111111,0.28888888888888886,16.044444444444444,9.755555555555556,24.08888888888889
2020-09-23 20:05:00,-2.422222222222222,5.933333333333334,-0.5777777777777777,8.511111111111111,-2.2444444444444445,30.0,-0.15555555555555556,1.4222222222222223,0.2222222222222222,16.22222222222222,9.666666666666666,24.266666666666666
2020-09-23 20:06:00,-2.511111111111111,6.022222222222222,-0.5777777777777777,8.555555555555555,-2.2,29.88888888888889,-0.17777777777777778,1.3555555555555556,0.15555555555555556,16.444444444444443,9.577777777777778,24.466666666666665
2020-09-23 20:07:00,-2.6,6.066666666666666,-0.5555555555555556,8.6,-2.1777777777777776,29.77777777777778,-0.17777777777777778,1.288888888888889,0.08888888888888889,16.622222222222224,9.488888888888889,24.666666666666668
2020-09-23 20:08:00,-2.688888888888889,6.088888888888889,-0.5555555555555556,8.622222222222222,-2.1555555555555554,29.666666666666668,-0.17777777777777778,1.2222222222222223,0.0,16.77777777777778,9.422222222222222,24.822222222222223
2020-09-23 20:09:00,-2.8,6.066666666666666,-0.5555555555555556,8.622222222222222,-2.1333333333333333,29.511111111111113,-0.15555555555555556,1.1777777777777778,-0.08888888888888889,16.91111111111111,9.377777777777778,25.022222222222222
2020-09-23 20:10:00,-2.8666666666666667,6.022222222222222,-0.6,8.622222222222222,-2.111111111111111,29.355555555555554,-0.15555555555555556,1.1333333333333333,-0.2,17.044444444444444,9.311111111111112,25.266666666666666
2020-09-23 20:11:00,-2.888888888888889,6.0,-0.6888888888888889,8.6,-2.088888888888889,29.177777777777777,-0.1111111111111111,1.1111111111111112,-0.35555555555555557,17.177777777777777,9.266666666666667,25.533333333333335
